server,path,bytes,band,subject,date,session,has_cbin,cbin_bytes,has_ch,has_meta,n_channels,sample_rate_hz,implied_seconds,error
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0025\2022-09-21\1\p0_g0\p0_g0_t0.imec0.lf.bin,7259141120,lf,AB_0025,2022-09-21,1,False,0,False,True,385,2500.0,3770.9824,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0025\2022-09-22\2\p0_g0\p0_g0_t0.imec0.ap.bin,88224619560,ap,AB_0025,2022-09-22,2,False,0,False,True,385,30000.0,3819.2476,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0025\2022-09-22\2\p0_g0\p0_g0_t0.imec0.lf.bin,7352051630,lf,AB_0025,2022-09-22,2,False,0,False,True,385,2500.0,3819.2476,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0025\2022-09-27\1\p0_g0\p0_g0_t0.imec0.ap.bin,91414572480,ap,AB_0025,2022-09-27,1,False,0,False,True,385,30000.0,3957.3408,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0025\2022-09-27\1\p0_g0\p0_g0_t0.imec0.lf.bin,7617881040,lf,AB_0025,2022-09-27,1,False,0,False,True,385,2500.0,3957.3408,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0025\2022-09-28\1\p0_g0\p0_g0_t0.imec0.ap.bin,87951633000,ap,AB_0025,2022-09-28,1,False,0,False,True,385,30000.0,3807.43,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0025\2022-09-28\1\p0_g0\p0_g0_t0.imec0.lf.bin,7329302750,lf,AB_0025,2022-09-28,1,False,0,False,True,385,2500.0,3807.43,
Y,\\sahale.biostr.washington.edu\data\Subjects\XL_002\2025-11-18\1\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,48194028190,ap,XL_002,2025-11-18,1,False,0,False,True,385,30000.0,2086.3215666666665,
Y,\\sahale.biostr.washington.edu\data\Subjects\XL_002\2025-11-18\1\p0_g0_t0.imec1\p0_g0_t0.imec1.ap.bin,48194922930,ap,XL_002,2025-11-18,1,False,0,False,True,385,30000.0,2086.3603,
Y,\\sahale.biostr.washington.edu\data\Subjects\JRS_0004\2021-06-16\2\p1_g0\p1_g0_t0.imec0.ap.bin,115806111190,ap,JRS_0004,2021-06-16,2,False,0,False,True,385,30000.0,5013.251566666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\JRS_0004\2021-06-18\1\p1_g0\p1_g0_t0.imec0.ap.bin,83274581390,ap,JRS_0004,2021-06-18,1,False,0,False,True,385,30000.0,3604.9602333333332,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0098\2025-12-17\2\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,49578215610,ap,ZYE_0098,2025-12-17,2,False,0,False,True,385,30000.0,2146.2431,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0098\2025-12-18\1\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,54927638920,ap,ZYE_0098,2025-12-18,1,False,0,False,True,385,30000.0,2377.8198666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0098\2026-01-02\1\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,52344319720,ap,ZYE_0098,2026-01-02,1,False,0,False,True,385,30000.0,2265.987866666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\SM_0013\2022-08-24\11\p0_g0_imec0\p0_g0_t0.imec0.ap.bin,12085584280,ap,SM_0013,2022-08-24,11,False,0,False,True,385,30000.0,523.1854666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\SM_0013\2022-08-24\2\p0_g0_imec0\p0_g0_t0.imec0.ap.bin,157380205290,ap,SM_0013,2022-08-24,2,False,0,False,True,385,30000.0,6812.9959,
Y,\\sahale.biostr.washington.edu\data\Subjects\SM_0013\2022-08-26\1\p0_g0_imec0\p0_g0_t0.imec0.ap.bin,156751547260,ap,SM_0013,2022-08-26,1,False,0,False,True,385,30000.0,6785.781266666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\SM_0013\2022-09-09\2\p0_g0_imec0\p0_g0_t0.imec0.ap.bin,140794344460,ap,SM_0013,2022-09-09,2,False,0,False,True,385,30000.0,6094.993266666666,
Y,\\sahale.biostr.washington.edu\data\Subjects\SM_0013\2022-09-09\2\p0_g0_imec0\p0_g0_t0.imec0.lf.bin,11723250000,lf,SM_0013,2022-09-09,2,False,0,False,False,0,0.0,0.0,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0010\2021-06-17\3\p3_g0\p3_g0_t0.imec0.ap.bin,91973058100,ap,AB_0010,2021-06-17,3,False,0,False,True,385,30000.0,3981.5176666666666,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0010\2021-06-18\1\p1_g0\p1_g0_t0.imec0.ap.bin,76794560150,ap,AB_0010,2021-06-18,1,False,0,False,True,385,30000.0,3324.4398333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0010\2021-06-21\1\p1_g0\p1_g0_t0.imec0.ap.bin,72871486380,ap,AB_0010,2021-06-21,1,False,0,False,True,385,30000.0,3154.6098,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0010\2021-06-22\1\p1_g0\p1_g0_t0.imec0.ap.bin,92598137170,ap,AB_0010,2021-06-22,1,False,0,False,True,385,30000.0,4008.577366666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0010\2021-06-23\1\p1_g0\p1_g0_t0.imec0.ap.bin,92864478630,ap,AB_0010,2021-06-23,1,False,0,False,True,385,30000.0,4020.1073,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0010\2021-06-24\1\p0_g0\p0_g0_t0.imec0.ap.bin,91660066960,ap,AB_0010,2021-06-24,1,False,0,False,True,385,30000.0,3967.9682666666668,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0010\2021-06-25\1\p0_g0\p0_g0_t0.imec0.ap.bin,93878959790,ap,AB_0010,2021-06-25,1,False,0,False,True,385,30000.0,4064.0242333333335,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0028\2024-05-26\1\p0_g0\p0_g0_t0.imec0.ap.bin,53849093760,ap,AB_0028,2024-05-26,1,False,0,False,True,385,30000.0,2331.1296,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0028\2024-05-26\1\p0_g0\p0_g0_t0.imec0.lf.bin,4487424480,lf,AB_0028,2024-05-26,1,False,0,False,True,385,2500.0,2331.1296,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0028\2024-05-26\1\p1_g0\p1_g0_t0.imec0.ap.bin,53849315520,ap,AB_0028,2024-05-26,1,False,0,False,True,385,30000.0,2331.1392,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0028\2024-05-26\1\p1_g0\p1_g0_t0.imec0.lf.bin,4487442960,lf,AB_0028,2024-05-26,1,False,0,False,True,385,2500.0,2331.1392,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0028\2024-05-26\1\p2_g0\p2_g0_t0.imec0.ap.bin,53848391520,ap,AB_0028,2024-05-26,1,False,0,False,True,385,30000.0,2331.0992,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0028\2024-05-27\1\p0_g0\p0_g0_t0.imec0.ap.bin,70134177960,ap,AB_0028,2024-05-27,1,False,0,False,True,385,30000.0,3036.1116,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0028\2024-05-27\1\p0_g0\p0_g0_t0.imec0.lf.bin,5844514830,lf,AB_0028,2024-05-27,1,False,0,False,True,385,2500.0,3036.1116,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0028\2024-05-27\1\p1_g0\p1_g0_t0.imec0.ap.bin,70134691550,ap,AB_0028,2024-05-27,1,False,0,False,True,385,30000.0,3036.1338333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0028\2024-05-27\1\p2_g0\p2_g0_t0.imec0.ap.bin,70133311710,ap,AB_0028,2024-05-27,1,False,0,False,True,385,30000.0,3036.0741,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0049\2021-12-08\1\p0_g0\p0_g0_t0.imec0.ap.bin,84501529420,ap,ZYE_0049,2021-12-08,1,False,0,False,True,385,30000.0,3658.074866666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0049\2021-12-08\1\p1_g0\p1_g0_t0.imec0.ap.bin,84501715760,ap,ZYE_0049,2021-12-08,1,False,0,False,True,385,30000.0,3658.082933333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0049\2021-12-09\1\p0_g0\p0_g0_t0.imec0.ap.bin,91965795460,ap,ZYE_0049,2021-12-09,1,False,0,False,True,385,30000.0,3981.203266666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0049\2021-12-10\1\p0_g0\p0_g0_t0.imec0.ap.bin,91624435210,ap,ZYE_0049,2021-12-10,1,False,0,False,True,385,30000.0,3966.4257666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0049\2021-12-10\1\p1_g0\p1_g0_t0.imec1.ap.bin,91624765540,ap,ZYE_0049,2021-12-10,1,False,0,False,True,385,30000.0,3966.4400666666666,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0049\2021-12-21\1\p0_g0\p0_g0_t0.imec0.ap.bin,94331364050,ap,ZYE_0049,2021-12-21,1,False,0,False,True,385,30000.0,4083.608833333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0049\2021-12-22\1\p0_g0\p0_g0_t0.imec0.ap.bin,92316468090,ap,ZYE_0049,2021-12-22,1,False,0,False,True,385,30000.0,3996.3839,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0049\2021-12-22\1\p1_g0\p1_g0_t0.imec0.ap.bin,92316918540,ap,ZYE_0049,2021-12-22,1,False,0,False,True,385,30000.0,3996.4034,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0049\2021-12-23\1\p0_g0\p0_g0_t0.imec0.ap.bin,92105121570,ap,ZYE_0049,2021-12-23,1,False,0,False,True,385,30000.0,3987.2347,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0049\2021-12-23\1\p1_g0\p1_g0_t0.imec0.ap.bin,92105332550,ap,ZYE_0049,2021-12-23,1,False,0,False,True,385,30000.0,3987.2438333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0049\2021-12-24\1\p0_g0\p0_g0_t0.imec0.ap.bin,94924410350,ap,ZYE_0049,2021-12-24,1,False,0,False,True,385,30000.0,4109.281833333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0034\2021-05-21\2\p2_g0\p2_g0_t0.imec0.ap.bin,49815378690,ap,ZYE_0034,2021-05-21,2,False,0,False,True,385,30000.0,2156.5099,
Y,\\sahale.biostr.washington.edu\data\Subjects\Laurent\GL1350\20230323\GL1350_20230323_openfieldA_g0\GL1350_20230323_openfieldA_g0_t0.imec0.ap.bin,42204229760,ap,Laurent,,,True,15821471195,True,True,385,30000.073387096774,1827.0184640139726,
Y,\\sahale.biostr.washington.edu\data\Subjects\Laurent\GL1350\20230323\GL1350_20230323_openfieldA_g0\GL1350_20230323_openfieldA_g0_t0.imec0.lf.bin,3517019660,lf,Laurent,,,True,1024890565,True,True,385,2500.0061155913977,1827.018730679987,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-09-30\1\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,16947334250,ap,AL_0039,2025-09-30,1,False,0,False,True,385,30000.0,733.6508333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-09-30\6\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,10321243240,ap,AL_0039,2025-09-30,6,False,0,False,True,385,30000.0,446.8070666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0039\2025-10-01\1\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,116060159600,ap,AL_0039,2025-10-01,1,False,0,False,True,385,30000.0,5024.249333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0003\2021-04-20\1\p1_g0\p1_g0_t0.imec0.ap.bin,83882518720,ap,AB_0003,2021-04-20,1,False,0,False,True,385,30000.0,3631.277866666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0003\2021-04-26\1\p1_g0\p1_g0_t0.imec0.ap.bin,84016027480,ap,AB_0003,2021-04-26,1,False,0,False,True,385,30000.0,3637.0574666666666,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0003\2021-04-27\1\p1_g0\p1_g0_t0.imec0.ap.bin,87691188970,ap,AB_0003,2021-04-27,1,False,0,False,True,385,30000.0,3796.155366666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0003\2021-05-19\1\p1_g0\p1_g0_t0.imec0.ap.bin,93215115840,ap,AB_0003,2021-05-19,1,False,0,False,True,385,30000.0,4035.2864,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0003\2021-05-20\1\p1_g0\p1_g0_t0.imec0.ap.bin,92133851040,ap,AB_0003,2021-05-20,1,False,0,False,True,385,30000.0,3988.4784,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0003\2021-05-21\1\p1_g0\p1_g0_t0.imec0.ap.bin,93367253980,ap,AB_0003,2021-05-21,1,False,0,False,True,385,30000.0,4041.8724666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0003\2021-05-25\1\p1_g0\p1_g0_t0.imec0.ap.bin,92258854380,ap,AB_0003,2021-05-25,1,False,0,False,True,385,30000.0,3993.8898,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-08-04\1\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,87486337400,ap,AL_0033,2025-08-04,1,False,0,False,True,385,30000.0,3787.287333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-08-05\1\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,15334146520,ap,AL_0033,2025-08-05,1,False,0,False,True,385,30000.0,663.8158666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-08-05\4\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,91662966010,ap,AL_0033,2025-08-05,4,False,0,False,True,385,30000.0,3968.093766666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-08-05\7\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,10303810440,ap,AL_0033,2025-08-05,7,False,0,False,True,385,30000.0,446.0524,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0033\2025-08-05\9\p0_g0_t0.imec0\p0_g0_t0.imec0.ap.bin,8355624200,ap,AL_0033,2025-08-05,9,False,0,False,True,385,30000.0,361.7153333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0009\2021-07-22\1\p0_g0\p0_g0_t0.imec0.ap.bin,92717590350,ap,AB_0009,2021-07-22,1,False,0,False,True,385,30000.0,4013.7485,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0009\2021-07-22\1\p1_g0\p1_g0_t0.imec1.ap.bin,92717866010,ap,AB_0009,2021-07-22,1,False,0,False,True,385,30000.0,4013.7604333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0009\2021-07-23\1\p0_g0\p0_g0_t0.imec0.ap.bin,79995326950,ap,AB_0009,2021-07-23,1,False,0,False,True,385,30000.0,3463.0011666666664,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0009\2021-07-23\1\p1_g0\p1_g0_t0.imec1.ap.bin,79995712720,ap,AB_0009,2021-07-23,1,False,0,False,True,385,30000.0,3463.0178666666666,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0009\2021-07-28\1\p0_g0\p0_g0_t0.imec0.ap.bin,78454838770,ap,AB_0009,2021-07-28,1,False,0,False,True,385,30000.0,3396.3133666666668,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0009\2021-07-28\1\p1_g0\p1_g0_t0.imec1.ap.bin,78455090560,ap,AB_0009,2021-07-28,1,False,0,False,True,385,30000.0,3396.3242666666665,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0009\2021-07-29\3\p1_g0\p1_g1_t0.imec0.ap.bin,26601554980,ap,AB_0009,2021-07-29,3,False,0,False,True,385,30000.0,1151.5824666666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-19\1\p0_g0\p0_g0_t0.imec0.ap.bin,44241803760,ap,AB_0031,2023-11-19,1,False,0,False,True,385,30000.0,1915.2296,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-19\1\p0_g0\p0_g0_t0.imec0.lf.bin,3686817750,lf,AB_0031,2023-11-19,1,False,0,False,True,385,2500.0,1915.23,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-19\1\p1_g0\p1_g0_t0.imec0.ap.bin,44241571220,ap,AB_0031,2023-11-19,1,False,0,False,True,385,30000.0,1915.2195333333334,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-20\1\p0_g0\p0_g0_t0.imec0.ap.bin,72311611680,ap,AB_0031,2023-11-20,1,False,0,False,True,385,30000.0,3130.3728,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-20\1\p0_g0\p0_g0_t0.imec0.lf.bin,6025967640,lf,AB_0031,2023-11-20,1,False,0,False,True,385,2500.0,3130.3728,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-20\1\p1_g0\p1_g0_t0.imec0.ap.bin,72311022630,ap,AB_0031,2023-11-20,1,False,0,False,True,385,30000.0,3130.3473,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-21\1\p0_g0\p0_g0_t0.imec0.ap.bin,64958281080,ap,AB_0031,2023-11-21,1,False,0,False,True,385,30000.0,2812.0468,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-21\1\p0_g0\p0_g0_t0.imec0.lf.bin,5413190860,lf,AB_0031,2023-11-21,1,False,0,False,True,385,2500.0,2812.0472,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-21\1\p1_g0\p1_g0_t0.imec0.ap.bin,64958284930,ap,AB_0031,2023-11-21,1,False,0,False,True,385,30000.0,2812.046966666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-22\1\p0_g0\p0_g0_t0.imec0.ap.bin,63410526410,ap,AB_0031,2023-11-22,1,False,0,False,True,385,30000.0,2745.0444333333335,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-22\1\p0_g0\p0_g0_t0.imec0.lf.bin,5284211240,lf,AB_0031,2023-11-22,1,False,0,False,True,385,2500.0,2745.0448,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-22\1\p1_g0\p1_g0_t0.imec0.ap.bin,63410507930,ap,AB_0031,2023-11-22,1,False,0,False,True,385,30000.0,2745.043633333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-22\1\p1_g0\p1_g0_t0.imec0.lf.bin,5284209700,lf,AB_0031,2023-11-22,1,False,0,False,True,385,2500.0,2745.044,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-22\1\p2_g0\p2_g0_t0.imec0.ap.bin,63408922500,ap,AB_0031,2023-11-22,1,False,0,False,True,385,30000.0,2744.975,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-27\1\p0_g0\p0_g0_t0.imec0.ap.bin,72600407880,ap,AB_0031,2023-11-27,1,False,0,False,True,385,30000.0,3142.8748,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-27\1\p0_g0\p0_g0_t0.imec0.lf.bin,6050033990,lf,AB_0031,2023-11-27,1,False,0,False,True,385,2500.0,3142.8748,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-27\1\p1_g0\p1_g0_t0.imec0.ap.bin,72600352440,ap,AB_0031,2023-11-27,1,False,0,False,True,385,30000.0,3142.8724,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-27\1\p1_g0\p1_g0_t0.imec0.lf.bin,6050029370,lf,AB_0031,2023-11-27,1,False,0,False,True,385,2500.0,3142.8724,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-27\1\p2_g0\p2_g0_t0.imec0.ap.bin,72597853790,ap,AB_0031,2023-11-27,1,False,0,False,True,385,30000.0,3142.7642333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-28\1\p0_g0\p0_g0_t0.imec0.ap.bin,59691675120,ap,AB_0031,2023-11-28,1,False,0,False,True,385,30000.0,2584.0552,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-28\1\p0_g0\p0_g0_t0.imec0.lf.bin,4974306260,lf,AB_0031,2023-11-28,1,False,0,False,True,385,2500.0,2584.0552,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-28\1\p1_g0\p1_g0_t0.imec0.ap.bin,59691832200,ap,AB_0031,2023-11-28,1,False,0,False,True,385,30000.0,2584.062,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0031\2023-11-28\1\p1_g0\p1_g0_t0.imec0.lf.bin,4974319350,lf,AB_0031,2023-11-28,1,False,0,False,True,385,2500.0,2584.062,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0027\2021-04-20\1\p1_g0\p1_g0_t0.imec0.ap.bin,83872506410,ap,ZYE_0027,2021-04-20,1,False,0,False,True,385,30000.0,3630.844433333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0027\2021-04-26\1\p1_g0\p1_g0_t0.imec0.ap.bin,68900975990,ap,ZYE_0027,2021-04-26,1,False,0,False,True,385,30000.0,2982.7262333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0027\2021-04-27\1\p1_g0\p1_g0_t0.imec0.ap.bin,61490162580,ap,ZYE_0027,2021-04-27,1,False,0,False,True,385,30000.0,2661.9118,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0027\2021-05-13\2\p1_g0\p1_g0_t0.imec0.ap.bin,28880538610,ap,ZYE_0027,2021-05-13,2,False,0,False,True,385,30000.0,1250.2397666666666,
Y,\\sahale.biostr.washington.edu\data\Subjects\ZYE_0027\2021-05-14\1\p1_g0\p1_g0_t0.imec0.ap.bin,75709703300,ap,ZYE_0027,2021-05-14,1,False,0,False,True,385,30000.0,3277.4763333333335,
Y,\\sahale.biostr.washington.edu\data\Subjects\NR_0032\2023-12-13\quarterDensity\_spikeglx_ephysData_g0\_spikeglx_ephysData_g0_t0.nidq.bin,38913648,nidq,NR_0032,2023-12-13,quarterDensity,False,0,False,True,2,30003.0003,324.24797196032426,
Y,\\sahale.biostr.washington.edu\data\Subjects\NR_0032\2023-12-15\quarterDensity\_spikeglx_ephysData_g0\_spikeglx_ephysData_g0_t0.nidq.bin,36463436,nidq,NR_0032,2023-12-15,quarterDensity,False,0,False,True,2,30003.0003,303.83158047030383,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0005\2021-08-04\5\p1_g0_t0.imec0\p1_g0_t0.imec0.ap.bin,83354818470,ap,AL_0005,2021-08-04,5,False,0,False,True,385,30000.0,3608.4337,
Y,\\sahale.biostr.washington.edu\data\Subjects\AL_0005\2021-08-04\5\p1_g0_t0.imec1\p1_g0_t0.imec1.ap.bin,83355258910,ap,AL_0005,2021-08-04,5,False,0,False,True,385,30000.0,3608.452766666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0035\2024-05-26\1\p0_g0\p0_g0_t0.imec0.ap.bin,51438303840,ap,AB_0035,2024-05-26,1,False,0,False,True,385,30000.0,2226.7664,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0035\2024-05-26\1\p0_g0\p0_g0_t0.imec0.lf.bin,4286525320,lf,AB_0035,2024-05-26,1,False,0,False,True,385,2500.0,2226.7664,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0035\2024-05-26\1\p1_g0\p1_g0_t0.imec0.ap.bin,51438618000,ap,AB_0035,2024-05-26,1,False,0,False,True,385,30000.0,2226.78,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0035\2024-05-26\1\p1_g0\p1_g0_t0.imec0.lf.bin,4286551500,lf,AB_0035,2024-05-26,1,False,0,False,True,385,2500.0,2226.78,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0035\2024-05-26\1\p2_g0\p2_g0_t0.imec0.ap.bin,51437427580,ap,AB_0035,2024-05-26,1,False,0,False,True,385,30000.0,2226.7284666666665,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0035\2024-05-28\1\p0_g0\p0_g0_t0.imec0.ap.bin,85630240080,ap,AB_0035,2024-05-28,1,False,0,False,True,385,30000.0,3706.9368,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0035\2024-05-28\1\p0_g0\p0_g0_t0.imec0.lf.bin,7135853340,lf,AB_0035,2024-05-28,1,False,0,False,True,385,2500.0,3706.9368,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0035\2024-05-28\1\p1_g0\p1_g0_t0.imec0.ap.bin,85629406170,ap,AB_0035,2024-05-28,1,False,0,False,True,385,30000.0,3706.9007,
Y,\\sahale.biostr.washington.edu\data\Subjects\MT_004\2025-06-05\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.ap.bin,21591893400,ap,MT_004,2025-06-05,p0_g0,False,0,False,True,385,30000.0,934.714,
Y,\\sahale.biostr.washington.edu\data\Subjects\MT_004\2025-06-05\p0_g0\p0_g0_imec0\p0_g0_t0.imec0.lf.bin,1799324450,lf,MT_004,2025-06-05,p0_g0,False,0,False,True,385,2500.0,934.714,
Y,\\sahale.biostr.washington.edu\data\Subjects\MT_004\2025-06-05\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.ap.bin,21294762720,ap,MT_004,2025-06-05,p1_g0,False,0,False,True,385,30000.0,921.8512,
Y,\\sahale.biostr.washington.edu\data\Subjects\MT_004\2025-06-05\p1_g0\p1_g0_imec0\p1_g0_t0.imec0.lf.bin,1774563560,lf,MT_004,2025-06-05,p1_g0,False,0,False,True,385,2500.0,921.8512,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0007\2021-07-08\1\p0_g0\p0_g0_t0.imec0.ap.bin,91265810020,ap,AB_0007,2021-07-08,1,False,0,False,True,385,30000.0,3950.900866666667,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0007\2021-07-09\1\p0_g0\p0_g0_t0.imec0.ap.bin,92016349810,ap,AB_0007,2021-07-09,1,False,0,False,True,385,30000.0,3983.3917666666666,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0007\2021-07-12\1\p0_g0\p0_g0_t0.imec0.ap.bin,92496350100,ap,AB_0007,2021-07-12,1,False,0,False,True,385,30000.0,4004.171,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0007\2021-07-14\1\p0_g0\p0_g0_t0.imec0.ap.bin,92491922600,ap,AB_0007,2021-07-14,1,False,0,False,True,385,30000.0,4003.979333333333,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0007\2021-07-14\1\p1_g0\p1_g0_t0.imec1.ap.bin,92492473920,ap,AB_0007,2021-07-14,1,False,0,False,True,385,30000.0,4004.0032,
Y,\\sahale.biostr.washington.edu\data\Subjects\AB_0007\2021-07-16\1\p0_g0\p0_g0_t0.imec0.ap.bin,92042492850,ap,AB_0007,2021-07-16,1,False,0,False,True,385,30000.0,3984.5235,
